Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_120_1057,VPWR,li1,494.5000,340.0000,1.799959
FILLER_120_1053,VPWR,li1,490.1300,340.0000,1.799964
FILLER_120_1049,VPWR,li1,488.9800,340.0000,1.799964
FILLER_120_1037,VPWR,li1,485.3000,340.0000,1.799968
FILLER_120_1035,VPWR,li1,481.8500,340.0000,1.799968
FILLER_120_1029,VPWR,li1,480.2400,340.0000,1.799968
FILLER_120_1017,VPWR,li1,476.1000,340.0000,1.799961
FILLER_120_1005,VPWR,li1,470.5800,340.0000,1.799949
FILLER_120_993,VPWR,li1,465.0600,340.0000,1.799941
FILLER_120_981,VPWR,li1,459.5400,340.0000,1.799932
FILLER_120_979,VPWR,li1,456.0900,340.0000,1.799924
FILLER_120_973,VPWR,li1,454.4800,340.0000,1.799924
FILLER_120_961,VPWR,li1,450.3400,340.0000,1.799915
FILLER_120_945,VPWR,li1,440.4500,340.0000,1.799904
FILLER_120_937,VPWR,li1,438.3800,340.0000,1.799902
FILLER_120_925,VPWR,li1,433.7800,340.0000,1.799900
FILLER_120_916,VPWR,li1,428.7200,340.0000,1.799897
FILLER_120_904,VPWR,li1,424.1200,340.0000,1.799895
FILLER_120_892,VPWR,li1,418.6000,340.0000,1.799891
FILLER_120_881,VPWR,li1,411.0100,340.0000,1.799886
FILLER_120_869,VPWR,li1,408.0200,340.0000,1.799885
FILLER_120_866,VPWR,li1,404.3400,340.0000,1.799883
FILLER_120_857,VPWR,li1,400.4300,340.0000,1.799884
FILLER_120_849,VPWR,li1,397.9000,340.0000,1.799886
FILLER_120_837,VPWR,li1,393.3000,340.0000,1.799890
FILLER_120_825,VPWR,li1,387.7800,340.0000,1.799896
FILLER_120_813,VPWR,li1,382.2600,340.0000,1.799900
FILLER_120_809,VPWR,li1,378.3500,340.0000,1.799904
FILLER_120_797,VPWR,li1,374.9000,340.0000,1.799907
FILLER_120_787,VPWR,li1,368.9200,340.0000,1.799912
FILLER_120_775,VPWR,li1,364.7800,340.0000,1.799917
FILLER_120_763,VPWR,li1,359.2600,340.0000,1.799922
FILLER_120_755,VPWR,li1,353.0500,340.0000,1.799932
FILLER_120_747,VPWR,li1,350.9800,340.0000,1.799935
FILLER_120_719,VPWR,li1,339.0200,340.0000,1.799958
FILLER_120_707,VPWR,li1,333.5000,340.0000,1.799968
FILLER_120_698,VPWR,li1,327.0600,340.0000,1.799979
FILLER_120_688,VPWR,li1,322.6900,340.0000,1.799979
FILLER_120_676,VPWR,li1,319.2400,340.0000,1.799980
FILLER_120_657,VPWR,li1,310.5000,340.0000,1.799980
FILLER_120_645,VPWR,li1,304.9800,340.0000,1.799981
FILLER_120_635,VPWR,li1,298.0800,340.0000,1.799981
FILLER_120_627,VPWR,li1,295.7800,340.0000,1.799981
FILLER_120_619,VPWR,li1,290.4900,340.0000,1.799982
FILLER_120_613,VPWR,li1,288.8800,340.0000,1.799982
FILLER_120_601,VPWR,li1,284.7400,340.0000,1.799982
FILLER_120_589,VPWR,li1,279.2200,340.0000,1.799983
FILLER_120_586,VPWR,li1,275.5400,340.0000,1.799983
FILLER_120_578,VPWR,li1,273.2400,340.0000,1.799983
FILLER_120_566,VPWR,li1,268.6400,340.0000,1.799983
FILLER_120_557,VPWR,li1,262.4300,340.0000,1.799984
FILLER_120_545,VPWR,li1,257.1400,340.0000,1.799984
FILLER_120_533,VPWR,li1,253.4600,340.0000,1.799984
FILLER_120_526,VPWR,li1,248.8600,340.0000,1.799985
FILLER_120_516,VPWR,li1,243.5700,340.0000,1.799985
FILLER_120_508,VPWR,li1,241.0400,340.0000,1.799985
FILLER_120_496,VPWR,li1,236.4400,340.0000,1.799986
FILLER_120_485,VPWR,li1,229.3100,340.0000,1.799986
FILLER_120_477,VPWR,li1,226.7800,340.0000,1.799986
FILLER_120_475,VPWR,li1,224.2500,340.0000,1.799986
FILLER_120_471,VPWR,li1,223.1000,340.0000,1.799987
FILLER_120_442,VPWR,li1,209.7600,340.0000,1.799987
FILLER_120_430,VPWR,li1,206.0800,340.0000,1.799988
FILLER_120_421,VPWR,li1,199.4100,340.0000,1.799988
FILLER_120_419,VPWR,li1,198.4900,340.0000,1.799988
FILLER_120_410,VPWR,li1,194.5800,340.0000,1.799988
FILLER_120_401,VPWR,li1,190.2100,340.0000,1.799989
FILLER_120_390,VPWR,li1,186.3000,340.0000,1.799989
FILLER_120_378,VPWR,li1,182.1600,340.0000,1.799990
FILLER_120_369,VPWR,li1,175.4900,340.0000,1.799991
FILLER_120_365,VPWR,li1,174.3400,340.0000,1.799990
FILLER_120_363,VPWR,li1,172.7300,340.0000,1.799988
FILLER_120_357,VPWR,li1,171.1200,340.0000,1.799988
FILLER_120_333,VPWR,li1,160.0800,340.0000,1.799980
FILLER_120_309,VPWR,li1,149.0400,340.0000,1.799972
FILLER_120_307,VPWR,li1,146.9700,340.0000,1.799971
FILLER_120_303,VPWR,li1,145.8200,340.0000,1.799971
FILLER_120_291,VPWR,li1,142.1400,340.0000,1.799969
FILLER_120_281,VPWR,li1,135.4700,340.0000,1.799967
FILLER_120_273,VPWR,li1,132.9400,340.0000,1.799966
FILLER_120_257,VPWR,li1,123.9700,340.0000,1.799962
FILLER_120_253,VPWR,li1,122.8200,340.0000,1.799961
FILLER_120_249,VPWR,li1,120.7500,340.0000,1.799960
FILLER_120_221,VPWR,li1,107.8700,340.0000,1.799956
FILLER_120_209,VPWR,li1,104.4200,340.0000,1.799954
FILLER_120_197,VPWR,li1,98.9000,340.0000,1.799952
FILLER_120_194,VPWR,li1,95.2200,340.0000,1.799950
FILLER_120_186,VPWR,li1,92.9200,340.0000,1.799950
FILLER_120_174,VPWR,li1,88.3200,340.0000,1.799947
FILLER_120_162,VPWR,li1,82.8000,340.0000,1.799945
FILLER_120_154,VPWR,li1,76.5900,340.0000,1.799943
FILLER_120_137,VPWR,li1,69.2300,340.0000,1.799942
FILLER_120_125,VPWR,li1,65.7800,340.0000,1.799945
FILLER_120_121,VPWR,li1,61.4100,340.0000,1.799948
FILLER_120_109,VPWR,li1,58.4200,340.0000,1.799952
FILLER_120_97,VPWR,li1,52.9000,340.0000,1.799956
FILLER_120_85,VPWR,li1,47.3800,340.0000,1.799962
FILLER_120_83,VPWR,li1,43.9300,340.0000,1.799967
FILLER_120_77,VPWR,li1,42.3200,340.0000,1.799967
FILLER_120_65,VPWR,li1,38.1800,340.0000,1.799972
FILLER_120_53,VPWR,li1,32.6600,340.0000,1.799977
FILLER_120_41,VPWR,li1,27.1400,340.0000,1.799984
FILLER_120_29,VPWR,li1,21.6200,340.0000,1.799990
FILLER_120_27,VPWR,li1,18.1700,340.0000,1.799990
FILLER_120_15,VPWR,li1,15.1800,340.0000,1.799990
FILLER_120_3,VPWR,li1,9.6600,340.0000,1.799990
FILLER_119_1773,VPWR,li1,822.0200,334.5600,1.799995
FILLER_119_1761,VPWR,li1,818.3400,334.5600,1.799995
FILLER_119_1749,VPWR,li1,812.8200,334.5600,1.799995
FILLER_119_1737,VPWR,li1,807.3000,334.5600,1.799996
FILLER_119_1733,VPWR,li1,803.3900,334.5600,1.799996
FILLER_119_1717,VPWR,li1,797.1800,334.5600,1.799996
FILLER_119_1705,VPWR,li1,792.5800,334.5600,1.799996
FILLER_119_1693,VPWR,li1,787.0600,334.5600,1.799994
FILLER_119_1681,VPWR,li1,781.5400,334.5600,1.799992
FILLER_119_1677,VPWR,li1,777.6300,334.5600,1.799990
FILLER_119_1665,VPWR,li1,774.1800,334.5600,1.799989
FILLER_119_1653,VPWR,li1,768.6600,334.5600,1.799986
FILLER_119_1645,VPWR,li1,762.4500,334.5600,1.799983
FILLER_119_1641,VPWR,li1,761.3000,334.5600,1.799983
FILLER_119_1623,VPWR,li1,752.3300,334.5600,1.799979
FILLER_119_1617,VPWR,li1,750.7200,334.5600,1.799979
FILLER_119_1605,VPWR,li1,746.5800,334.5600,1.799977
FILLER_119_1593,VPWR,li1,741.0600,334.5600,1.799974
FILLER_119_1581,VPWR,li1,735.5400,334.5600,1.799973
FILLER_119_1569,VPWR,li1,730.0200,334.5600,1.799969
FILLER_119_1567,VPWR,li1,726.5700,334.5600,1.799969
FILLER_119_1559,VPWR,li1,724.5000,334.5600,1.799968
FILLER_119_1554,VPWR,li1,720.8200,334.5600,1.799966
FILLER_119_1542,VPWR,li1,717.6000,334.5600,1.799965
FILLER_119_1521,VPWR,li1,705.4100,334.5600,1.799961
FILLER_119_1486,VPWR,li1,690.4600,334.5600,1.799961
FILLER_119_1474,VPWR,li1,686.3200,334.5600,1.799962
FILLER_119_1464,VPWR,li1,679.1900,334.5600,1.799963
FILLER_119_1460,VPWR,li1,678.0400,334.5600,1.799963
FILLER_119_1455,VPWR,li1,675.0500,334.5600,1.799964
FILLER_119_1449,VPWR,li1,673.4400,334.5600,1.799964
FILLER_119_1425,VPWR,li1,661.2500,334.5600,1.799968
FILLER_119_1421,VPWR,li1,660.1000,334.5600,1.799968
FILLER_119_1359,VPWR,li1,631.1200,334.5600,1.799975
FILLER_119_1351,VPWR,li1,628.8200,334.5600,1.799973
FILLER_119_1343,VPWR,li1,623.5300,334.5600,1.799966
FILLER_119_1336,VPWR,li1,620.3100,334.5600,1.799962
FILLER_119_1330,VPWR,li1,618.7000,334.5600,1.799962
FILLER_119_1323,VPWR,li1,614.3300,334.5600,1.799956
FILLER_119_1315,VPWR,li1,610.8800,334.5600,1.799953
FILLER_119_1289,VPWR,li1,598.9200,334.5600,1.799941
FILLER_119_1287,VPWR,li1,597.7700,334.5600,1.799941
FILLER_119_1231,VPWR,li1,572.0100,334.5600,1.799930
FILLER_119_1219,VPWR,li1,569.0200,334.5600,1.799930
FILLER_119_1206,VPWR,li1,560.5100,334.5600,1.799928
FILLER_119_1198,VPWR,li1,558.4400,334.5600,1.799928
FILLER_119_1166,VPWR,li1,543.2600,334.5600,1.799927
FILLER_119_1159,VPWR,li1,538.8900,334.5600,1.799928
FILLER_119_1155,VPWR,li1,537.7400,334.5600,1.799928
FILLER_119_1143,VPWR,li1,534.0600,334.5600,1.799928
FILLER_119_1131,VPWR,li1,528.5400,334.5600,1.799929
FILLER_119_1121,VPWR,li1,521.8700,334.5600,1.799930
FILLER_119_1113,VPWR,li1,518.1900,334.5600,1.799930
FILLER_119_1101,VPWR,li1,512.2100,334.5600,1.799935
FILLER_119_1097,VPWR,li1,511.0600,334.5600,1.799935
FILLER_119_1085,VPWR,li1,507.3800,334.5600,1.799943
FILLER_119_1079,VPWR,li1,502.3200,334.5600,1.799948
FILLER_119_1071,VPWR,li1,500.0200,334.5600,1.799953
FILLER_119_1058,VPWR,li1,493.5800,334.5600,1.799962
FILLER_119_1046,VPWR,li1,489.4400,334.5600,1.799968
FILLER_119_1034,VPWR,li1,483.9200,334.5600,1.799978
FILLER_119_1017,VPWR,li1,473.5700,334.5600,1.799973
FILLER_119_1009,VPWR,li1,471.5000,334.5600,1.799972
FILLER_119_1007,VPWR,li1,468.9700,334.5600,1.799969
FILLER_119_1001,VPWR,li1,467.3600,334.5600,1.799969
FILLER_119_989,VPWR,li1,463.2200,334.5600,1.799965
FILLER_119_977,VPWR,li1,457.7000,334.5600,1.799964
FILLER_119_953,VPWR,li1,444.8200,334.5600,1.799959
FILLER_119_951,VPWR,li1,443.2100,334.5600,1.799959
FILLER_119_939,VPWR,li1,440.2200,334.5600,1.799958
FILLER_119_927,VPWR,li1,434.7000,334.5600,1.799957
FILLER_119_920,VPWR,li1,428.9500,334.5600,1.799956
FILLER_119_912,VPWR,li1,426.8800,334.5600,1.799956
FILLER_119_900,VPWR,li1,422.2800,334.5600,1.799956
FILLER_119_895,VPWR,li1,417.4500,334.5600,1.799956
FILLER_119_889,VPWR,li1,415.8400,334.5600,1.799956
FILLER_119_877,VPWR,li1,411.7000,334.5600,1.799955
FILLER_119_848,VPWR,li1,396.9800,334.5600,1.799956
FILLER_119_832,VPWR,li1,390.0800,334.5600,1.799958
FILLER_119_827,VPWR,li1,386.1700,334.5600,1.799959
FILLER_119_821,VPWR,li1,384.5600,334.5600,1.799959
FILLER_119_793,VPWR,li1,370.9900,334.5600,1.799963
FILLER_119_785,VPWR,li1,368.4600,334.5600,1.799963
FILLER_119_778,VPWR,li1,364.0900,334.5600,1.799964
FILLER_119_770,VPWR,li1,361.5600,334.5600,1.799966
FILLER_119_748,VPWR,li1,349.8300,334.5600,1.799974
FILLER_119_737,VPWR,li1,345.0000,334.5600,1.799978
FILLER_119_726,VPWR,li1,339.9400,334.5600,1.799983
FILLER_119_714,VPWR,li1,336.7200,334.5600,1.799986
FILLER_119_702,VPWR,li1,331.2000,334.5600,1.799989
FILLER_119_683,VPWR,li1,319.9300,334.5600,1.799991
FILLER_119_679,VPWR,li1,318.7800,334.5600,1.799991
FILLER_119_669,VPWR,li1,313.9500,334.5600,1.799991
FILLER_119_651,VPWR,li1,305.6700,334.5600,1.799991
FILLER_119_641,VPWR,li1,300.8400,334.5600,1.799990
FILLER_119_629,VPWR,li1,297.6200,334.5600,1.799990
FILLER_119_617,VPWR,li1,292.1000,334.5600,1.799990
FILLER_119_614,VPWR,li1,288.4200,334.5600,1.799990
FILLER_119_585,VPWR,li1,275.5400,334.5600,1.799990
FILLER_119_573,VPWR,li1,271.8600,334.5600,1.799990
FILLER_119_561,VPWR,li1,266.3400,334.5600,1.799989
FILLER_119_559,VPWR,li1,262.8900,334.5600,1.799989
FILLER_119_555,VPWR,li1,261.7400,334.5600,1.799989
FILLER_119_543,VPWR,li1,258.0600,334.5600,1.799989
FILLER_119_535,VPWR,li1,251.8500,334.5600,1.799989
FILLER_119_529,VPWR,li1,250.2400,334.5600,1.799989
FILLER_119_517,VPWR,li1,246.1000,334.5600,1.799989
FILLER_119_505,VPWR,li1,240.5800,334.5600,1.799989
FILLER_119_501,VPWR,li1,236.6700,334.5600,1.799988
FILLER_119_492,VPWR,li1,232.3000,334.5600,1.799988
FILLER_119_484,VPWR,li1,230.0000,334.5600,1.799988
FILLER_119_472,VPWR,li1,225.4000,334.5600,1.799988
FILLER_119_457,VPWR,li1,216.2000,334.5600,1.799988
FILLER_119_447,VPWR,li1,211.3700,334.5600,1.799988
FILLER_119_439,VPWR,li1,207.6900,334.5600,1.799988
FILLER_119_425,VPWR,li1,202.8600,334.5600,1.799987
FILLER_119_417,VPWR,li1,197.5700,334.5600,1.799987
FILLER_119_405,VPWR,li1,194.5800,334.5600,1.799987
FILLER_119_393,VPWR,li1,189.0600,334.5600,1.799987
FILLER_119_391,VPWR,li1,185.6100,334.5600,1.799987
FILLER_119_385,VPWR,li1,184.0000,334.5600,1.799987
FILLER_119_373,VPWR,li1,179.8600,334.5600,1.799987
FILLER_119_360,VPWR,li1,172.5000,334.5600,1.799982
FILLER_119_337,VPWR,li1,163.3000,334.5600,1.799973
FILLER_119_332,VPWR,li1,159.1600,334.5600,1.799970
FILLER_119_320,VPWR,li1,155.4800,334.5600,1.799966
FILLER_119_310,VPWR,li1,148.8100,334.5600,1.799961
FILLER_119_298,VPWR,li1,145.3600,334.5600,1.799959
FILLER_119_281,VPWR,li1,135.2400,334.5600,1.799958
FILLER_119_277,VPWR,li1,133.6300,334.5600,1.799958
FILLER_119_265,VPWR,li1,130.1800,334.5600,1.799960
FILLER_119_257,VPWR,li1,123.9700,334.5600,1.799962
FILLER_119_249,VPWR,li1,121.9000,334.5600,1.799963
FILLER_119_237,VPWR,li1,117.3000,334.5600,1.799964
FILLER_119_225,VPWR,li1,111.7800,334.5600,1.799966
FILLER_119_223,VPWR,li1,108.3300,334.5600,1.799967
FILLER_119_217,VPWR,li1,106.7200,334.5600,1.799968
FILLER_119_205,VPWR,li1,102.5800,334.5600,1.799969
FILLER_119_193,VPWR,li1,97.0600,334.5600,1.799971
FILLER_119_181,VPWR,li1,91.5400,334.5600,1.799972
FILLER_119_169,VPWR,li1,86.0200,334.5600,1.799974
FILLER_119_167,VPWR,li1,82.5700,334.5600,1.799976
FILLER_119_161,VPWR,li1,80.9600,334.5600,1.799976
FILLER_119_149,VPWR,li1,76.8200,334.5600,1.799978
FILLER_119_137,VPWR,li1,71.3000,334.5600,1.799980
FILLER_119_125,VPWR,li1,65.7800,334.5600,1.799981
FILLER_119_113,VPWR,li1,60.2600,334.5600,1.799983
FILLER_119_111,VPWR,li1,56.8100,334.5600,1.799985
FILLER_119_105,VPWR,li1,55.2000,334.5600,1.799985
FILLER_119_93,VPWR,li1,51.0600,334.5600,1.799986
FILLER_119_81,VPWR,li1,45.5400,334.5600,1.799989
FILLER_119_69,VPWR,li1,40.0200,334.5600,1.799990
FILLER_119_57,VPWR,li1,34.5000,334.5600,1.799992
FILLER_119_55,VPWR,li1,31.0500,334.5600,1.799993
FILLER_119_51,VPWR,li1,29.9000,334.5600,1.799993
FILLER_119_39,VPWR,li1,26.2200,334.5600,1.799995
FILLER_119_27,VPWR,li1,20.7000,334.5600,1.799997
FILLER_119_15,VPWR,li1,15.1800,334.5600,1.799997
FILLER_119_3,VPWR,li1,9.6600,334.5600,1.799997
FILLER_118_1776,VPWR,li1,822.7100,334.5600,1.799995
FILLER_118_1772,VPWR,li1,821.5600,334.5600,1.799995
FILLER_118_1765,VPWR,li1,818.3400,334.5600,1.799995
FILLER_118_1763,VPWR,li1,816.7300,334.5600,1.799995
FILLER_118_1759,VPWR,li1,815.5800,334.5600,1.799995
FILLER_118_1755,VPWR,li1,813.0500,334.5600,1.799995
FILLER_118_1738,VPWR,li1,806.8400,334.5600,1.799996
FILLER_118_1726,VPWR,li1,802.2400,334.5600,1.799996
FILLER_118_1714,VPWR,li1,796.7200,334.5600,1.799996
FILLER_118_1702,VPWR,li1,789.8200,334.5600,1.799996
FILLER_118_1690,VPWR,li1,783.6100,334.5600,1.799993
FILLER_118_1678,VPWR,li1,780.1600,334.5600,1.799992
FILLER_118_1666,VPWR,li1,774.6400,334.5600,1.799989
FILLER_118_1661,VPWR,li1,770.0400,334.5600,1.799987
FILLER_118_1653,VPWR,li1,767.7400,334.5600,1.799986
FILLER_118_1651,VPWR,li1,765.2100,334.5600,1.799984
FILLER_118_1645,VPWR,li1,763.6000,334.5600,1.799984
FILLER_118_1633,VPWR,li1,759.4600,334.5600,1.799983
FILLER_118_1621,VPWR,li1,753.9400,334.5600,1.799980
FILLER_118_1609,VPWR,li1,748.4200,334.5600,1.799978
FILLER_118_1597,VPWR,li1,742.9000,334.5600,1.799976
FILLER_118_1588,VPWR,li1,737.8400,334.5600,1.799973
FILLER_118_1576,VPWR,li1,733.2400,334.5600,1.799972
FILLER_118_1561,VPWR,li1,724.2700,334.5600,1.799968
FILLER_118_1553,VPWR,li1,721.7400,334.5600,1.799966
FILLER_118_1541,VPWR,li1,717.1400,334.5600,1.799965
FILLER_118_1539,VPWR,li1,713.6900,334.5600,1.799963
FILLER_118_1535,VPWR,li1,712.5400,334.5600,1.799963
FILLER_118_1528,VPWR,li1,709.3200,334.5600,1.799961
FILLER_118_1516,VPWR,li1,705.6400,334.5600,1.799961
FILLER_118_1509,VPWR,li1,700.5800,334.5600,1.799960
FILLER_118_1493,VPWR,li1,692.9900,334.5600,1.799960
FILLER_118_1485,VPWR,li1,690.4600,334.5600,1.799961
FILLER_118_1483,VPWR,li1,687.9300,334.5600,1.799962
FILLER_118_1477,VPWR,li1,686.3200,334.5600,1.799962
FILLER_118_1465,VPWR,li1,682.1800,334.5600,1.799962
FILLER_118_1453,VPWR,li1,676.6600,334.5600,1.799964
FILLER_118_1441,VPWR,li1,671.1400,334.5600,1.799964
FILLER_118_1437,VPWR,li1,666.7700,334.5600,1.799965
FILLER_118_1429,VPWR,li1,664.7000,334.5600,1.799966
FILLER_118_1426,VPWR,li1,661.9400,334.5600,1.799968
FILLER_118_1410,VPWR,li1,654.8100,334.5600,1.799971
FILLER_118_1393,VPWR,li1,646.9900,334.5600,1.799975
FILLER_118_1381,VPWR,li1,643.5400,334.5600,1.799977
FILLER_118_1377,VPWR,li1,639.1700,334.5600,1.799980
FILLER_118_1373,VPWR,li1,638.0200,334.5600,1.799980
FILLER_118_1371,VPWR,li1,636.4100,334.5600,1.799981
FILLER_118_1353,VPWR,li1,630.6600,334.5600,1.799975
FILLER_118_1341,VPWR,li1,625.1400,334.5600,1.799968
FILLER_118_1329,VPWR,li1,619.6200,334.5600,1.799962
FILLER_118_1317,VPWR,li1,614.1000,334.5600,1.799956
FILLER_118_1313,VPWR,li1,610.1900,334.5600,1.799953
FILLER_118_1305,VPWR,li1,607.6600,334.5600,1.799950
FILLER_118_1301,VPWR,li1,604.2100,334.5600,1.799946
FILLER_118_1295,VPWR,li1,602.6000,334.5600,1.799946
FILLER_118_1285,VPWR,li1,597.3100,334.5600,1.799941
FILLER_118_1277,VPWR,li1,594.7800,334.5600,1.799939
FILLER_118_1273,VPWR,li1,591.3300,334.5600,1.799937
FILLER_118_1265,VPWR,li1,589.2600,334.5600,1.799936
FILLER_118_1261,VPWR,li1,585.8100,334.5600,1.799934
FILLER_118_1248,VPWR,li1,582.3600,334.5600,1.799932
FILLER_118_1240,VPWR,li1,576.1500,334.5600,1.799931
FILLER_118_1226,VPWR,li1,570.1700,334.5600,1.799930
FILLER_118_1214,VPWR,li1,566.7200,334.5600,1.799929
FILLER_118_1205,VPWR,li1,560.2800,334.5600,1.799928
FILLER_118_1203,VPWR,li1,559.1300,334.5600,1.799928
FILLER_118_1191,VPWR,li1,556.1400,334.5600,1.799927
FILLER_118_1187,VPWR,li1,551.7700,334.5600,1.799926
FILLER_118_1183,VPWR,li1,550.6200,334.5600,1.799926
FILLER_118_1171,VPWR,li1,544.4100,334.5600,1.799927
FILLER_118_1149,VPWR,li1,534.7500,334.5600,1.799928
FILLER_118_1147,VPWR,li1,533.3700,334.5600,1.799928
FILLER_118_1141,VPWR,li1,531.7600,334.5600,1.799928
FILLER_118_1129,VPWR,li1,527.6200,334.5600,1.799929
FILLER_118_1117,VPWR,li1,522.1000,334.5600,1.799930
FILLER_118_1093,VPWR,li1,508.5300,334.5600,1.799940
FILLER_118_1091,VPWR,li1,507.6100,334.5600,1.799940
FILLER_118_1076,VPWR,li1,500.7100,334.5600,1.799953
FILLER_118_1070,VPWR,li1,499.1000,334.5600,1.799953
FILLER_118_1049,VPWR,li1,489.9000,334.5600,1.799968
FILLER_118_1037,VPWR,li1,485.3000,334.5600,1.799974
FILLER_118_1028,VPWR,li1,478.6300,334.5600,1.799976
FILLER_118_1019,VPWR,li1,474.4900,334.5600,1.799973
FILLER_118_1013,VPWR,li1,472.8800,334.5600,1.799972
FILLER_118_1004,VPWR,li1,467.5900,334.5600,1.799969
FILLER_118_978,VPWR,li1,455.8600,334.5600,1.799963
FILLER_118_925,VPWR,li1,431.4800,334.5600,1.799956
FILLER_118_923,VPWR,li1,430.3300,334.5600,1.799956
FILLER_118_919,VPWR,li1,429.1800,334.5600,1.799956
FILLER_118_910,VPWR,li1,424.3500,334.5600,1.799956
FILLER_118_901,VPWR,li1,420.2100,334.5600,1.799956
FILLER_118_893,VPWR,li1,418.1400,334.5600,1.799956
FILLER_118_881,VPWR,li1,413.5400,334.5600,1.799955
FILLER_118_869,VPWR,li1,408.0200,334.5600,1.799955
FILLER_118_864,VPWR,li1,403.1900,334.5600,1.799955
FILLER_118_852,VPWR,li1,400.2000,334.5600,1.799956
FILLER_118_840,VPWR,li1,394.6800,334.5600,1.799957
FILLER_118_825,VPWR,li1,386.8600,334.5600,1.799959
FILLER_118_813,VPWR,li1,382.2600,334.5600,1.799960
FILLER_118_811,VPWR,li1,378.8100,334.5600,1.799961
FILLER_118_803,VPWR,li1,376.7400,334.5600,1.799961
FILLER_118_793,VPWR,li1,370.9900,334.5600,1.799963
FILLER_118_771,VPWR,li1,360.4100,334.5600,1.799966
FILLER_118_763,VPWR,li1,358.3400,334.5600,1.799968
FILLER_118_757,VPWR,li1,354.4300,334.5600,1.799971
FILLER_118_754,VPWR,li1,352.8200,334.5600,1.799971
FILLER_118_746,VPWR,li1,350.5200,334.5600,1.799974
FILLER_118_734,VPWR,li1,345.9200,334.5600,1.799978
FILLER_118_720,VPWR,li1,336.9500,334.5600,1.799986
FILLER_118_716,VPWR,li1,335.8000,334.5600,1.799986
FILLER_118_709,VPWR,li1,332.3500,334.5600,1.799989
FILLER_118_701,VPWR,li1,329.8200,334.5600,1.799991
FILLER_118_698,VPWR,li1,327.0600,334.5600,1.799991
FILLER_118_689,VPWR,li1,323.1500,334.5600,1.799991
FILLER_118_677,VPWR,li1,319.7000,334.5600,1.799991
FILLER_118_668,VPWR,li1,313.0300,334.5600,1.799991
FILLER_118_656,VPWR,li1,310.0400,334.5600,1.799991
FILLER_118_649,VPWR,li1,304.2900,334.5600,1.799991
FILLER_118_645,VPWR,li1,303.1400,334.5600,1.799990
FILLER_118_640,VPWR,li1,300.8400,334.5600,1.799990
FILLER_118_626,VPWR,li1,294.1700,334.5600,1.799990
FILLER_118_618,VPWR,li1,290.0300,334.5600,1.799990
FILLER_118_614,VPWR,li1,288.8800,334.5600,1.799990
FILLER_118_602,VPWR,li1,285.2000,334.5600,1.799990
FILLER_118_596,VPWR,li1,280.1400,334.5600,1.799990
FILLER_118_587,VPWR,li1,275.7700,334.5600,1.799990
FILLER_118_583,VPWR,li1,274.6200,334.5600,1.799990
FILLER_118_573,VPWR,li1,269.3300,334.5600,1.799989
FILLER_118_565,VPWR,li1,267.2600,334.5600,1.799989
FILLER_118_553,VPWR,li1,262.6600,334.5600,1.799989
FILLER_118_541,VPWR,li1,257.1400,334.5600,1.799989
FILLER_118_531,VPWR,li1,250.0100,334.5600,1.799989
FILLER_118_525,VPWR,li1,248.4000,334.5600,1.799989
FILLER_118_513,VPWR,li1,244.2600,334.5600,1.799989
FILLER_118_501,VPWR,li1,236.6700,334.5600,1.799988
FILLER_118_489,VPWR,li1,233.2200,334.5600,1.799988
FILLER_118_477,VPWR,li1,227.7000,334.5600,1.799988
FILLER_118_472,VPWR,li1,223.5600,334.5600,1.799988
FILLER_118_460,VPWR,li1,219.8800,334.5600,1.799988
FILLER_118_448,VPWR,li1,214.3600,334.5600,1.799988
FILLER_118_436,VPWR,li1,208.8400,334.5600,1.799988
FILLER_118_427,VPWR,li1,202.1700,334.5600,1.799987
FILLER_118_421,VPWR,li1,200.5600,334.5600,1.799987
FILLER_118_419,VPWR,li1,198.4900,334.5600,1.799987
FILLER_118_413,VPWR,li1,196.8800,334.5600,1.799987
FILLER_118_401,VPWR,li1,192.7400,334.5600,1.799987
FILLER_118_389,VPWR,li1,187.2200,334.5600,1.799987
FILLER_118_377,VPWR,li1,181.7000,334.5600,1.799987
FILLER_118_365,VPWR,li1,176.1800,334.5600,1.799987
FILLER_118_360,VPWR,li1,172.0400,334.5600,1.799982
FILLER_118_341,VPWR,li1,164.2200,334.5600,1.799973
FILLER_118_329,VPWR,li1,159.6200,334.5600,1.799970
FILLER_118_317,VPWR,li1,154.1000,334.5600,1.799966
FILLER_118_300,VPWR,li1,145.3600,334.5600,1.799959
FILLER_118_277,VPWR,li1,135.7000,334.5600,1.799958
FILLER_118_265,VPWR,li1,130.1800,334.5600,1.799960
FILLER_118_253,VPWR,li1,124.6600,334.5600,1.799962
FILLER_118_249,VPWR,li1,120.7500,334.5600,1.799963
FILLER_118_237,VPWR,li1,117.3000,334.5600,1.799964
FILLER_118_225,VPWR,li1,111.7800,334.5600,1.799966
FILLER_118_213,VPWR,li1,106.2600,334.5600,1.799968
FILLER_118_197,VPWR,li1,97.5200,334.5600,1.799971
FILLER_118_195,VPWR,li1,95.4500,334.5600,1.799972
FILLER_118_177,VPWR,li1,87.1700,334.5600,1.799974
FILLER_118_165,VPWR,li1,84.1800,334.5600,1.799975
FILLER_118_153,VPWR,li1,78.6600,334.5600,1.799977
